FKAYK;FERROVIE DELLO STATO;Not available;549300J4SXC5ALCJM731;511252;1499414;7749865;1;1;4;Actual;Actual;Estimated;2022;12614;42068
IVECK;IVECO;Not available;549300ZWF2ZJDD9EOR96;60712;132064;48635201;1;1;4;Actual;Actual;Estimated;2022;4121;2391
IXLZG;FAURECIA;Not available;Not available;170000;680954;34885371;1;1;4;Actual;Actual;Estimated;2022;12180.9;6239.1
SIERY;SIEMENS ENERGY;DE000ENER6Y0;5299005CHJZ14D4FDJ62;187707;221980;1337745165;1;1;4;Actual;Actual;Estimated;2022;3223;17118
JABIG;JABIL INC;US4663131039;5493000CGCQY2OQU7669;53174;1840808;26971358;1;1;4;Actual;Actual;Estimated;2022;3492.555297;2296.526036
40215;HYPERA;BRHYPEACNOR0;25490092WKPBKTIZX403;33035;3420;16815;1;1;1;Actual;Actual;Actual;2022;1734.863084882;1885.938468913
FBDCG;FIBRA EDUCA;MXCFED090004;Not available;15816;34021;216425;4;2;4;Estimated;Estimated;Estimated;2022;271.817971319;1492.950899986
D0MTG;DAIMLER TRUCK;DE000DTR0CK8;529900PW78JIYOUBSR24;369199;594093;99635623;1;1;4;Actual;Actual;Estimated;2022;20839;20606
KIONG;KION GROUP;DE000KGX8881;5299005KY91C4C6U9H17;106154;77132;18701706;1;1;4;Actual;Actual;Estimated;2022;6332.2;5607.7
TALGG;TALGO;ES0105065009;95980037JECHVQDJDT59;5831;9480;2423708;4;2;4;Estimated;Estimated;Estimated;2022;375.579;285.076
CLFAG;COLFAX GROUP;US1940145022;635400OP2DYYYMOIYL17;31226;80948;834079;4;2;4;Estimated;Estimated;Estimated;2022;313.589131667;3231.059467993
DURRG;DURR AG;DE0005565204;5299003APZ54EDTSRO20;17825;29677;6564491;1;1;4;Actual;Actual;Estimated;2022;902.018;1124.173
MYLAN;VIATRIS INC;US92556V1061;254900ZZTSW7NL773X71;333255;448971;2090181;1;1;1;Actual;Actual;Actual;2022;18289.5071261;19736.1686739
IN9EL;INTEL;US4581401001;KNX4USFCNGPY45LOCE31;1190900;3303300;11647654;1;1;4;Actual;Actual;Estimated;2022;39395.911359;96736.944598
CPFGG;CP FOODS GROUP;TH0101A10Z01;529900FJ3AI2GKGIWK15;193583;562791;4426334;1;2;4;Actual;Actual;Estimated;2022;14109.28215408;8127.079381098
CAPIK;CAPITA GROUP PLC;GB00B23K0M20;CMIGEWPLHL4M7ZV0IZ88;12049;21137;242661;1;1;4;Actual;Actual;Estimated;2022;1019.824325;397.757425
5OLPG;COPEL;BRCPLEACNPB9;2549001AS1I9A71VG663;50834;163700;3098623;1;1;4;Actual;Actual;Estimated;2022;2252.762302182;3740.078906425
5YATG;PHILIP MORRIS;US7181721090;HL3H1H2BGXWVG3BSWR90;297602;358475;4257278;1;1;1;Actual;Actual;Actual;2022;41041.50526;-5910.838423
BERTG;BERTELSMANN;DE0005224901;5299001BUUGXAREGE533;191100;171500;1740462;1;1;4;Actual;Actual;Estimated;2022;7656;15074
COKEG;COCA COLA GROUP;US1912161007;UWJKFUJFZ02DKWI3RY53;533906;890400;62881297;1;1;4;Actual;Actual;Estimated;2022;39598.215447;24188.450818
BRDIS;BR DISTRIBUIDORA;BRVBBRACNOR1;549300U7VLJ3SYVNY689;44281;13639;97086935;1;1;4;Actual;Actual;Estimated;2022;3078.085263;2232.412709
GMCGG;GENERAL MOTORS;US37045V1008;54930070NSV60J38I987;1466452;2996074;272722605;1;1;1;Actual;Actual;Actual;2022;108563.304409;67700.688412
0A30G;ASTM - GAVIO;IT0000084027;8156003F2286CFA55E20;85879;41563;2489874;1;1;4;Actual;Actual;Estimated;2022;8101.421;2324.173
CAVPF;CARVANA CO;US1468691027;5493003WEAK2PJ5WS063;59227;214346;4592509;4;2;4;Estimated;Estimated;Estimated;2022;8260.75026;-986.232429
HONDG;HONDA;JP3854600008;549300P7ZYCQJ36CCS16;1090000;3249764;284409746;1;1;1;Actual;Actual;Actual;2022;57523.52914308;76478.93624878
12E0G;COMPASS GROUP, GR;GB00BD6K4575;2138008M6MH9OZ6U2T68;100000;46807;11646758;1;1;4;Actual;Actual;Estimated;2022;5678.22125;6659.36375
HITKK;HITACHI LTD;JP3788600009;549300T6IPOCDWLKC615;486059;1107707;269111431;1;1;4;Actual;Actual;Estimated;2022;22197.87297416;38019.41419211
FALAG;FALABELLA;CLP3880F1085;5493004CKJQ7H391LM41;122892;180145;9256692;1;1;4;Actual;Actual;Estimated;2022;7507.753490069;7817.531083663
0400G;JHSF;BRJHSFACNOR2;Not available;11684;11955;86118;4;2;4;Estimated;Estimated;Estimated;2022;582.687327957;885.394915997
KUOGG;KUO;MX01KU000012;549300WIYIAVCFZI6Z04;12345;18907;1733390;2;2;4;Actual;Actual;Estimated;2022;735.085223591;823.891777373
WEICG;WEICHAI POWER;CNE1000004L9;529900OKTPKBG85F9502;179920;375047;22138338;2;1;4;Actual;Actual;Estimated;2022;8686.126638023;14134.686800883
MASTK;MARSTON S;GB00B1JQDM80;213800Q6RP3ZJ2CZR962;20368;21050;669050;4;2;4;Estimated;Estimated;Estimated;2022;1861.01305;730.894775
1VI5K;EUROFINS;FR0014000MR3;529900JEHFM47DYY3S57;63565;138822;1144947;2;2;4;Actual;Actual;Estimated;2022;3325.6;4851
RENLG;REN;PTREL0AM0008;549300FR1FN48IGHR915;30389;124974;83442;1;2;1;Actual;Actual;Actual;2022;2407.77;1517.534
SODXG;SODEXO;FR0000121220;969500LCBOG12HXPYM84;85448;22398;17565130;1;1;1;Actual;Actual;Actual;2022;6695;4425
HEIHG;THE KRAFT HEINZ COMPANY;US5007541064;9845007488EC87F5AF14;501786;558444;29485172;1;1;1;Actual;Actual;Actual;2022;19543.886131;45771.29991
GGEOG;GRUPO GEO;US36162J1060;54930024XOXET7NQVZ63;23000;30864;250986;4;2;4;Estimated;Estimated;Estimated;2022;1943.928742476;1091.213265184
LUPSY;LUXSHARE PRECISION INDUSTRY;CNE100000TP3;300300QLLDUELXN16530;93646;1755407;6503571;1;1;4;Actual;Actual;Estimated;2022;4436.825115814;7980.85085274
ABBBG;ABB;CH0012221716;5493000LKVGOO9PELI61;156000;305000;62059297;1;1;4;Actual;Actual;Estimated;2022;8337.550886;12430.462296
ATLAK;ATLAS COPCO, GR;SE0017486889;213800T8PC8Q4FYJZR07;77493;138479;219822446;1;1;1;Actual;Actual;Actual;2022;3263.975055;7189.13571
EXELG;EXELON;US30161N1019;3SOUA6IRML7435B56G12;452011;4855103;84955584;1;1;4;Actual;Actual;Estimated;2022;37803.703259;23175.057192
B0RGW;BORG WARNER INC;US0997241064;549300DSFX2IE88NSX47;81871;399354;48374614;1;1;4;Actual;Actual;Estimated;2022;4033.906051;7031.940244
5AXMH;ALSTOM;FR0010220475;Not available;93970;133651;45704265;1;1;4;Actual;Actual;Estimated;2022;3685;9024
5EBRG;EMBRAER;BREMBRACNOR4;549300EM51WYXFHUY333;41599;17885;15722995;1;1;4;Actual;Actual;Estimated;2022;3023.673366968;2608.307079533
1PYGG;THE HUT GROUP LIMITED, GR;GB00BMTV7393;21380066N3SV9O8IDP37;19274;27965;921939;4;2;4;Estimated;Estimated;Estimated;2022;1143.04792875;1468.03615725
TC27K;THE TJX COMPANIES, INC.;US8725401090;V167QI9I69W364E2DY52;128450;598025;15966050;1;1;4;Actual;Actual;Estimated;2022;11935.941192;5960.477852
PHUS1;PARKER-HANNIFIN;US7010941042;5493002CONDB4N2HKI23;137093;522886;4916479;2;2;1;Actual;Actual;Actual;2022;10889.542965273;8298.13905256
FORHG;FORD;US3453708600;20S05OYHG0MQM4VUIC57;1197739;2557313;371165548;1;1;4;Actual;Actual;Estimated;2022;131566.965082;40429.910031
ATURN;CECONOMY;DE0007257503;5299001X9L42HXEBCZ51;23200;198329;25819200;1;1;4;Actual;Actual;Estimated;2022;2773;592
J997K;GS ENGINEERING AND CONSTRUCTION;KR7006360002;988400BQ69DJXXFA0D28;51593;68988;4956965;1;1;4;Actual;Actual;Estimated;2022;3610.643593543;3972.427812991
5H67G;ELI LILLY;US5324571083;FRDRIPF3EKNDJ2CQJL29;171000;415000;5006746;1;1;4;Actual;Actual;Estimated;2022;15334.7435297;10092.1642122
ONDOG;DOVER CORPORATION;US2600031080;549300FMC2ALGA7N9E80;50044;99036;17275374;1;1;1;Actual;Actual;Actual;2022;3648.421230874;4014.580391038
0ED0G;ANDRITZ;AT0000730007;549300VZKC61IR5U8G96;20102;82341;22810197;2;2;4;Actual;Actual;Estimated;2022;1288.3;1834.7
PEIIK;PERSIMMON PLC.;GB0006825383;213800XI72Y57UWN6F31;25005;2151;2774777;1;1;4;Actual;Actual;Estimated;2022;12.292475;3878.670575
EMERN;EMERSON;US2910111044;FGLT0EWZSUIRRITFOA30;163202;482691;595880600;1;2;1;Actual;Actual;Actual;2022;10128.316702;15281.451388
W03NG;WHITBREAD;GB00B1KJJ408;21380099VMZKRMN3EX36;63374;75567;468025;1;1;1;Actual;Actual;Actual;2022;5293.320175;4645.20225
BL1KK;BRAMBLES LTD;AU000000BXB1;Not available;31748;3798;1563040;1;2;1;Actual;Actual;Actual;2022;2693.1731715;2295.6831023
TMCCG;TOYOTA;JP3633400001;5493006W3QUS5LMH6R84;2370000;3810000;571689617;1;1;1;Actual;Actual;Actual;2022;188109.03887594;192783.7437526
GRGIG;GRUPO GIGANTE;MXP370791214;4469000001BRKQF2MF33;11846;44299;589599;4;2;4;Estimated;Estimated;Estimated;2022;745.829692688;1162.602563159
WALTD;WALT DISNEY CORP;US2546871060;549300GZKULIZ0WOW665;901714;702062;10229774;1;1;1;Actual;Actual;Actual;2022;48945.413587;101506.076154
O8R9K;MAIRE TECNIMONT;IT0004931058;815600D85A61200A1B83;8917;8167;1973931;1;1;4;Actual;Actual;Estimated;2022;960.566;528.051
LPPGR;LPP;PLLPP0000011;259400NUS7MKGPJL4752;13762;12734;2631557;1;1;1;Actual;Actual;Actual;2022;1452.8118488;850.5618212
DECHG;DECHRA PHARMACEUTICALS PLC, GR;GB0009633180;213800J4UVB5OWG8VX82;6709;4896;2350;2;2;1;Actual;Actual;Actual;2022;371.142525;751.9837
BIOMG;BIOMERIEUX, GR;FR0013280286;549300AK8Y0LBIQ4T071;24629;34321;1122296;1;1;4;Actual;Actual;Estimated;2022;505.4;3642.9
GAAMG;AMORIM;PTCOR0AE0006;213800J5M11TDEP3LQ76;5687;66087;275415;1;1;4;Actual;Actual;Estimated;2022;213.855;744.926
DVCED;ASE TECHNOLOGY HOLDING CO., LTD;TW0003711008;300300GO8QHPMV87NZ73;90993;2171847;13350245;1;1;1;Actual;Actual;Actual;2022;5774.395543451;9719.195443915
ATELG;AMERICA MOVIL;MX01AM050019;5493000FNR3UCEAONM59;305501;1786873;2864841;1;1;4;Actual;Actual;Estimated;2022;30989.539378402;21044.395355527
OMEGA;OMEGA ENERGIA RENOVAVEL;BRMEGAACNOR9;Not available;14199;15;225794;1;1;4;Actual;Actual;Estimated;2022;1503.581906957;915.279299082
5RKTG;RECKITT BENCKISER;GB00B24CGK77;5493003JFSMOJG48V108;121275;237471;13329027;1;1;4;Actual;Actual;Estimated;2022;10018.931;10694.45325
ALTRG;ALTRIA GROUP;US02209S1033;XSGZFLO9YTNO9VCQV219;123892;114625;4593373;1;1;1;Actual;Actual;Actual;2022;24988.30124;-3674.254339
5B50G;AKZO NOBEL;NL0013267909;724500XYIJUGXAA5QD70;60130;178061;14396022;1;2;4;Actual;Estimated;Estimated;2022;5875;4548
5A85G;KOREA ELECTRIC POWER CORP, GR;KR7015760002;988400QG33WS7JEIV602;706687;221248;214801129;1;1;4;Actual;Actual;Estimated;2022;92536.59237095;31149.4898624
KPNNG;KPN;NL0000009082;549300YO0JZHAL7FVP81;58830;206974;573330;1;1;4;Actual;Actual;Estimated;2022;6657;3652
IGY7L;IMI PLC.;GB00BGLP8L22;2138002W9Q21PF751R30;11826;28654;529961;1;1;1;Actual;Actual;Actual;2022;1065.72375;1021.2904
PRISA;GRUPO PRISA;ES0171743901;Not available;3081;13149;64500;4;2;4;Estimated;Estimated;Estimated;2022;1080.828;-532.16
FLSMG;FLSMIDTH;DK0010234467;213800MXXDGQ3ITPXI41;10211;26297;127572184;1;1;4;Actual;Actual;Estimated;2022;385.528357;1450.538677
BAI3G;PALACIO DE HIERRO;MXP496851033;4469000001C84MQZ9F80;9531;40149;692718;4;2;4;Estimated;Estimated;Estimated;2022;578.118325316;1145.11732026
KYHOG;KYNDRYL HOLDINGS INC;Not available;549300LQ4LWX2R8ZV130;37316;399182;725572;1;1;1;Actual;Actual;Actual;2022;4238.083325;2540.040216
FEYRG;FERREYCORP;PEP736001004;529900LVRQMD6PSRZA32;6362;2611;960426;1;1;4;Actual;Actual;Estimated;2022;549.992291166;611.518771098
BAESS;BAE SYSTEMS;GB0002634946;8SVCSVKSGDWMW2QHOH83;113089;281182;76807849;1;1;4;Actual;Actual;Estimated;2022;7862.673;12856.35
LBBRP;ALIBABA GROUPA ;US01609W1027;5493001NTNQJDH60PM02;928939;5141880;21035348;1;1;4;Actual;Actual;Estimated;2022;23975.868302;146925.014838
VINPT;INDIGO;Not available;213800H5J9NKEXSUQX44;12350;10823;177468;4;2;4;Estimated;Estimated;Estimated;2022;2304.9;
KOMTG;KOMATSU;JP3304200003;5493004LQ0B4T7QPQV17;127981;395947;34684045;1;1;4;Actual;Actual;Estimated;2022;7159.50537666;16728.22362211
5HWPG;HP INC;US40434L1052;WHKXQACZ14C5XRO8LW03;46800;196300;31153332;1;1;4;Actual;Actual;Estimated;2022;11587.528596;-2833.193825
5THGG;THALES;FR0000121329;529900FNDVTQJOVVPZ19;68735;144326;10442087;1;1;4;Actual;Actual;Estimated;2022;5477;7381.5
AEPAR;AEROPORTS DE PARIS;FR0010340141;969500PJMBSFHYC37989;77785;70609;23824053;1;1;4;Actual;Actual;Estimated;2022;10022;4855
W4LCO;WALGREENS BOOTS ALLIANCE;US9314271084;549300RPTUOIXG4LIH86;323000;1218000;65379121;1;1;4;Actual;Actual;Estimated;2022;34104.160909;28479.919944
PFHOG;PFIZER HOLDING, GR;US7170811035;765LHXWGK1KXCLTFYQ30;650587;489611;9720828;1;1;4;Actual;Actual;Estimated;2022;36880.222561;89835.190781
NTURG;NATURA;BRNTCOACNOR5;Not available;35543;77200;2702052;4;2;4;Estimated;Estimated;Estimated;2022;2984.637029839;3956.003109712
PULIG;LIVERPOOL;MXP369181377;4469000001BO4JEXZL32;43090;152495;2862097;1;2;4;Actual;Actual;Estimated;2022;2082.384806293;6366.466047895
LBIRK;L BRANDS INC;US0708301041;GR3KVMWVCR54YWQNXU90;18374;78400;2690268;1;1;4;Actual;Actual;Estimated;2022;5669.197429;-2065.187565
UTCGG;UNITED TECHNOLOGIES CORPORATION (UTC);US75513E1010;I07WOS4YJ0N7YRFE7309;506700;936100;29357536;1;1;4;Actual;Actual;Estimated;2022;31709.292608;69508.312902
GRIFL;GRIFOLS;ES0171996087;959800HSSNXWRKBK4N60;95242;105068;1429990;1;1;4;Actual;Actual;Estimated;2022;10750.702;8457.544
BEIEG;BEIERSDORF;DE0005200000;L47NHHI0Z9X22DV46U41;39497;59495;2005256;1;1;4;Actual;Actual;Estimated;2022;241;7805
HHWWG;CK HUTCHISON HOLDINGS;KYG217651051;254900Z8HM1VEPOQ2G79;572250;1679617;11058408;4;2;4;Estimated;Estimated;Estimated;2022;42532.326915;77703.619669
5EVER;EVERSOURCE ENERGY;US30040W1080;SJ7XXD41SQU3ZNWUJ746;171093;467253;28817897;1;2;4;Actual;Actual;Estimated;2022;21593.081370525;14637.757243704
J799G;GETLINK S.E., GR;FR0010533075;9695007ZEQ7M0OE74G82;37704;26882;304981;1;1;4;Actual;Actual;Estimated;2022;5637;2432
HYUDG;HYUNDAI;KR7005380001;9884004RQX8PRBXQ8S60;704726;1853812;107464052;1;1;4;Actual;Actual;Estimated;2022;84026.4411896;67413.42259925
ROTOG;ROTORK;GB00BVFNZH21;213800AH5RZIHGWRJ718;3132;4122;432493;1;1;4;Actual;Actual;Estimated;2022;9.964799;665.26761925
NOKIG;NOKIA;FI0009000681;549300A0JPRWG1KI7U06;124040;354752;39850005;4;1;4;Actual;Actual;Estimated;2022;5618;21426
RENHG;RENAULT;FR0000131906;969500F7JLTX36OUI695;423071;415885;59071623;1;1;1;Actual;Actual;Actual;2022;64342;29690
FAIDT;CNH INDUSTRIAL;NL0010545661;549300WGC2HZ5J67V817;127139;125400;51938395;1;1;4;Actual;Actual;Estimated;2022;21845.095132;6533.672768
ABVIE;ABBVIE GROUP;US00287Y1091;FR5LCKFTG8054YNNRU85;342607;271055;8182420;1;1;1;Actual;Actual;Actual;2022;60487.985719;16190.883191
TERNA;TERNA;IT0003242622;8156009E94ED54DE7C31;76506;1739906;1744078;1;1;4;Actual;Actual;Estimated;2022;11062.2;6169.1
TINGG;INPOST;LU2290522684;2221003M23QLERR89585;6666;31878;655491;1;1;4;Actual;Actual;Estimated;2022;1430.1623635;100.118837
MIGUG;MIDEA GROUP;CNE100001QQ5;3003003TRPHLHZD2IF61;129400;1376477;170067321;2;2;4;Actual;Actual;Estimated;2022;9200.4748869;20626.086902332
BRTHG;BRITISH TELECOM;GB0030913577;213800LRO7NS5CYQMN21;180227;498302;3289169;2;2;1;Actual;Actual;Actual;2022;24748.47375;17250.064
BUPLP;THE BRITISH UNITED PROVIDENT ASSOCIATION (GR);Not available;549300T5K5C5DBHXMC67;47064;98446;47368;1;1;1;Actual;Actual;Actual;2022;2907.3395;8080.32875
CBREG;CBRE GROUP;US12504L1098;52990016II9MJ2OSWA10;48337;37218;65017538;1;1;4;Actual;Actual;Estimated;2022;3356.749312;8060.319358
NVARG;NOVARTIS;CH0012005267;5493007HIVTX6SY6XD66;343149;391454;7765880;1;1;4;Actual;Actual;Estimated;2022;26190.886652;55655.165839
IMPTB;IMPERIAL TOBACCO;GB0004544929;549300DFVPOB67JL3A42;83729;119509;762040;1;1;4;Actual;Actual;Estimated;2022;11605.67525;8427.67575
ADYEG;ADYEN;NL0012969182;724500973ODKK3IFQ447;10722;48273;295277;4;2;4;Estimated;Estimated;Estimated;2022;203.073;2416.056
FTEHG;ORANGE;FR0000133308;969500MCOONR8990S771;327578;1091793;6543000;1;1;1;Actual;Actual;Actual;2022;45490;34956
3YW4K;METROVACESA;ES0105122024;959800ZQW44V5U3SEZ73;8671;21932;105985;4;2;4;Estimated;Estimated;Estimated;2022;347.526;1805.55
SAA0G;SANOFI AVENTIS;FR0000120578;549300E9PC51EN656011;386375;319606;4470633;1;1;1;Actual;Actual;Actual;2022;21212;75152
CARPK;DIXONS CARPHONE PLC GROUP;GB00B4Y7R145;2138001E12GWLLDQQF16;17352;29865;20060432;1;1;4;Actual;Actual;Estimated;2022;1521.33475;2820.50275
TCOLG;TE CONNECTIVITY LTD.;CH0102993182;Not available;58013;466063;20212168;1;1;4;Actual;Actual;Estimated;2022;4345.79152;10206.053921
5AD5G;GRUPO ADECCO, GR;CH0012138605;NI14Y5UMU60O7JE9P611;30589;24373;2926430;1;1;4;Actual;Actual;Estimated;2022;3786;3893
ORGKK;ORGANON & CO;Not available;549300AMCKY57OK2CO56;30360;24479;1072530;2;2;4;Actual;Actual;Estimated;2022;8534.235416;-835.440956
TAKED;TAKEDA;JP3463000004;549300ZLMVP4X0OGR454;277000;291000;5166642;1;1;4;Actual;Actual;Estimated;2022;30849.94121573;40349.77369189
BEDIG;BECTON DICKINSON;US0758871091;ICE2EP6D98PQUILVRZ91;150535;442260;7057225;2;2;4;Actual;Actual;Estimated;2022;15516.536231;23678.944226
ASTZG;ASTRA ZENECA, GR;GB0009895292;PY6ZZQWO2IZFZC3IOL08;245117;195126;6388123;1;1;1;Actual;Actual;Actual;2022;29160.823055;34708.263394
AUPIG;AUTOSTRADE PER L ITALIA SPA;Not available;815600149448CEB9B230;56589;56064;1703911;1;1;4;Actual;Actual;Estimated;2022;11455.79;3469.462
5BYMG;BMW;DE0005190003;YEH5ZCD6E441RHVHD759;694057;1187339;120451103;1;1;4;Actual;Actual;Estimated;2022;94196;91288
BLDLP;LINEA DIRECTA ASEGURADORA SEGUROS Y REASEGUROS;ES0105546008;95980079E2NBJT967T79;1137;1961;32208;4;2;4;Estimated;Estimated;Estimated;2022;3.768;300.331
SIHOG;SIEMENS;DE0007236101;W38RGI023J3WT1HWRP32;393000;670000;458889588;1;1;4;Actual;Actual;Estimated;2022;50636;54805
AT&TG;AT&T;US00206R1023;549300Z40J86GGSTL398;917036;4962516;13125206;1;1;1;Actual;Actual;Actual;2022;148193.364018;99706.881001
GGCCC;CCC;PLCCC0000016;259400NWPQ2HCSMZP970;3858;53140;1018009;1;1;1;Actual;Actual;Actual;2022;919.1933907;124.3907171
FLURG;FLUOR;US3434121022;CQ7WZ4NOFWT7FAE6Q943;11050;27370;3056708;2;2;4;Actual;Actual;Estimated;2022;1218.507493;1869.439628
BDQ1G;BARRATT DEVELOPMENTS PLC, GR;GB0000811801;2138006R85VEOF5YNK29;23234;4802;3590790;1;1;1;Actual;Actual;Actual;2022;286.8996;6350.698575
GENOG;GENOMMA LAB INTERNACIONAL;MX01LA010006;Not available;2788;4583;50843;1;1;4;Actual;Actual;Estimated;2022;309.601767192;487.98295825
JYJGG;JOHNSON & JOHNSON;US4781601046;549300G0CFPGEF6X2043;384622;606096;18009958;1;1;1;Actual;Actual;Actual;2022;38158.672006;71934.088772
HAIEG;HAIER;CNE000000CG9;3003002BYTNGNJTWSH07;50766;285612;69286936;2;2;4;Actual;Actual;Estimated;2021;3338.09528338;11297.656120986
ALFAK;ALFA LAVAL, GR;SE0000695876;549300ZEHHN9SLH1F270;16004;62763;31545054;1;1;1;Actual;Actual;Actual;2022;1631.04426;3207.46884
0HX0G;TECNISA;BRTCSAACNOR3;Not available;735;1661;7886;4;2;4;Estimated;Estimated;Estimated;2022;114.791642038;110.093539846
SP2OG;SPECTRIS PLC;GB0003308607;213800Z4CO2CZO3M3T10;5523;17177;773113;1;1;4;Actual;Actual;Estimated;2022;73.5293;1620.463975
MELGG;MELROSE;GB00BNGDN821;213800RGNXXZY2M7TR85;33107;86298;31066604;2;2;4;Actual;Actual;Estimated;2022;2103.25375;8083.712
ARLCG;AIR LEASE CORPORATION;US00912X3026;5493004NW4M4P8TMMK63;75469;9837;46929950;4;2;4;Estimated;Estimated;Estimated;2022;17459.089118359;6224.937061259
MEGAG;MEGACABLE HOLDINGS;MX01ME090003;Not available;7847;88789;264222;4;2;4;Estimated;Estimated;Estimated;2022;735.880319784;1739.087100863
TAYWG;TAYLOR WIMPEY PLC, GR;GB0008782301;21380089BTRXTD8S3R66;15975;4279;2329879;1;1;4;Actual;Actual;Estimated;2022;130.255125;5077.243275
5SN1G;SONY;JP3435000009;529900R5WX9N2OI2N910;229589;1101882;20454000;1;1;1;Actual;Actual;Actual;2022;23844.62125981;51096.36546807
HCAPE;INCHCAPE;GB00B61TVQ02;213800RGEH1MPPNM2T57;17002;23865;4371218;2;2;4;Actual;Actual;Estimated;2022;3793.751;1767.18425
5SSCG;SAMSUNG C&T;KR7028260008;988400GFRE4IDFPE9E64;85655;99833;12699563;1;1;4;Actual;Actual;Estimated;2022;4685.37275232;23706.190621855
BEBMG;BRISTOL MYERS;US1101221083;Not available;202290;155056;1949933;1;1;4;Actual;Actual;Estimated;2022;38231.72626;29144.900974
02F0G;ZTE;CNE000000TK5;3003004FBGVVG1CW5U45;43083;476880;72092533;1;1;4;Actual;Actual;Estimated;2022;6356.354497296;8083.945213818
FANRG;FAMUR;PLFAMUR00012;259400Q26AYHUOTZL108;1450;7244;182285;4;2;4;Estimated;Estimated;Estimated;2022;134.274517;353.938234
MLLCG;MILLICOM;LU0038705702;549300CTHC1CP86P2G96;31942;163438;1582302;1;1;1;Actual;Actual;Actual;2022;7373.796689;3403.578962
BRLGG;BROOKFIELD RENEWABLE PARTNERS LP;BMG162581083;VA8DFMRI2GY8Y7V79H93;140035;47169;1688109;1;1;4;Actual;Actual;Estimated;2022;23797.891537;24619.283598
5I06G;DAIMLER;DE0007100000;529900R27DL06UVNT076;569000;1121000;124555031;1;1;4;Actual;Actual;Estimated;2022;111837;86540
JCDEG;JC DECAUX;FR0000077919;9695009KV7AFPDEI5S30;23300;171946;261007;1;1;4;Actual;Actual;Estimated;2022;6355.7;1799.5
SCHNG;SCHNEIDER;FR0000121972;969500A1YF1XUYYXS284;119617;395030;60952497;1;1;1;Actual;Actual;Actual;2022;16322;26094
CCAST;COMCAST CORPORATION;US20030N1019;51M0QTTNCGUN7KFCFZ59;496938;1480893;11579114;1;1;4;Actual;Actual;Estimated;2022;99995.351645;76836.216534
FXCOG;HON HAI PRECISION INDUSTRY;TW0002317005;30030004CM3GSZXX7O56;222295;6211576;30439062;1;1;4;Actual;Actual;Estimated;2022;29592.525657376;50142.472752404
CRONG;RIPLEY;CL0000001173;Not available;9504;29441;671048;4;2;4;Estimated;Estimated;Estimated;2022;2419.971523562;1113.260211133
MALUX;MAGAZINE LUIZA;BRMGLUACNOR2;Not available;9751;5650;225982;1;1;4;Actual;Actual;Estimated;2022;1911.926705089;1884.745536093
NETFG;NETFLIX, INC.;US64110L1061;549300Y7VHGU0I7CE873;88735;347543;2857860;4;2;4;Estimated;Estimated;Estimated;2022;15857.984321452;19459.968334793
BUKGK;BRITISH BROADCASTING CORPORATION;Not available;5493000IBP32UQZ0KL24;16743;32638;841522;1;2;1;Actual;Actual;Actual;2022;2818.24725;3850.1385
SBILP;STATE BANK OF INDIA GR (GR);INE062A01020;5493001JZ37UBBZF6L49;217272;742732;834265;1;1;4;Actual;Actual;Estimated;2022;50865.148294884;35858.079011601
LXIRG;LXI REIT PLC;GB00BYQ46T41;2138008YZGXOKAXQVI45;4379;11617;22905;4;2;4;Estimated;Estimated;Estimated;2022;285.0952;1466.864425
TPFMN;TELEPERFORMANCE;FR0000051807;9695004GI61FHFFNRG61;17512;124354;316195;1;1;4;Actual;Actual;Estimated;2022;3443;3670
5ERIG;ERICSSON;SE0000108656;549300W9JLPW15XIFM52;38402;141363;27626003;1;1;4;Actual;Actual;Estimated;2022;3794.81007;11975.36484
FFHSV;FAIRFAX FINANCIAL HOLDING LIMITED GR;CA3039011026;GLS7OQD0WOEDI8YAP031;64733;19046;1491530;4;4;4;Estimated;Estimated;Estimated;2021;7852.8080331;18820.6212339
CPIPG;CPIPG;LU0251710041;222100CO2ZOTEPGJO223;50638;111252;676077;1;1;4;Actual;Actual;Estimated;2022;11612.2;9263
ALTCG;ALEATICA;MX01AL1C0003;529900YI9E9NDAYEDU63;11152;69862;103781;4;2;4;Estimated;Estimated;Estimated;2022;2211.697286148;2550.548518741
EDRDK;EDENRED.;FR0010908533;9695006LOD5B2D7Y0N70;6279;2204;16464217;1;1;1;Actual;Actual;Actual;2022;3341;-613
5BTHG;BAT;GB0002875804;Not available;307708;356070;5243431;1;1;1;Actual;Actual;Actual;2022;49156.367;85381.9525
APFNG;AMPLIFON;IT0004056880;ZYXJDNVM2JI3VBM8G556;5745;10341;132164;1;1;4;Actual;Actual;Estimated;2022;1511.206;1040.35
0430G;UCB, GR;BE0003739530;2138008J191VLSGY5A09;26554;18128;871872;1;1;4;Actual;Actual;Estimated;2022;2900;9064
TLCMG;TELECOM ITALIA;IT0003497168;Not available;112989;399188;4998386;1;1;4;Actual;Actual;Estimated;2022;32245;18725
5VDFG;VODAFONE;GB00BH4HKS39;213800TB53ELEUKM7Q61;281446;2084564;10073786;1;1;4;Actual;Actual;Estimated;2022;72258;57073
GAUTG;ATLANTIA;IT0003506190;8156008DEC771409C487;115186;74501;1004740;1;1;1;Actual;Actual;Actual;2021;37098;16070
